ID,first_name,last_name,date_of_birth,gender,email,MSISDN,agree_for_promo,autopay_card,customer_category,language,customer_since,region,status
8199,直樹,山本,1995-06-01,F,N*******1@hotmail.com,90-6638-3170,Yes,Yes,physical,Japanese,2016-06-11,Kyūshū & Okinawa,active
8200,くみ子,遠藤,1964-09-05,F,f*******8@gmail.com,90-8568-5831,No,Yes,physical,Japanese,2020-09-22,Kansai(Kinki),active
8201,花子,木村,1941-10-17,F,Q*******9@gmail.com,90-6318-0616,No,No,physical,Japanese,2011-07-31,Kyūshū & Okinawa,active
8202,千代,佐藤,1991-11-12,F,Y*******8@hotmail.com,90-3544-7577,No,No,physical,Japanese,2014-06-21,Kansai(Kinki),active
8203,学,中村,1982-02-24,M,I*******5@yahoo.com,90-1954-9862,No,Yes,physical,Japanese,2000-04-05,Kantō,active
8204,直子,山崎,1977-03-10,M,Q*******4@gmail.com,90-0145-3032,No,Yes,physical,Japanese,2010-08-28,Kyūshū & Okinawa,active
8205,舞,斉藤,2002-02-16,M,v*******3@yahoo.com,90-6509-1062,Yes,Yes,physical,Japanese,2019-07-21,Kansai(Kinki),active
8206,春香,山崎,1952-05-26,M,a*******3@gmail.com,90-1066-6975,No,Yes,physical,Japanese,2020-02-29,Kantō,active
8207,洋介,佐藤,1985-03-14,F,z*******7@gmail.com,90-0324-5380,No,Yes,physical,Japanese,2019-04-10,Kantō,active
8208,舞,佐藤,1950-07-29,M,y*******1@yahoo.com,90-4243-9302,Yes,No,physical,Japanese,2019-11-30,Kantō,active
8209,晃,高橋,1994-05-28,F,E*******9@yahoo.com,90-2411-1843,No,No,physical,Japanese,2012-06-28,Kantō,active
8210,七夏,岡田,1945-02-18,M,F*******4@yahoo.com,90-8234-6906,No,Yes,physical,Japanese,2003-10-08,Chūbu,active
8211,翼,山本,1958-03-23,M,R*******0@hotmail.com,90-6079-4741,No,Yes,physical,Japanese,2013-06-09,Kantō,active
8212,康弘,前田,2006-05-14,F,P*******1@yahoo.com,90-5385-6585,Yes,No,physical,Japanese,2021-12-19,Kantō,active
8213,稔,伊藤,1944-03-09,M,B*******3@yahoo.com,90-6773-0589,No,Yes,physical,Japanese,2013-09-12,Kansai(Kinki),active
8214,学,佐々木,2002-07-15,F,B*******3@yahoo.com,90-5339-5670,No,Yes,physical,Japanese,2020-03-30,Chūgoku,inactive(churn)
8215,直人,村上,1970-02-18,F,k*******4@hotmail.com,90-5035-3658,No,Yes,physical,Japanese,2011-10-17,Chūbu,active
8216,あすか,鈴木,1952-05-04,F,H*******9@hotmail.com,90-5901-0043,Yes,No,physical,Japanese,2017-09-11,Kansai(Kinki),inactive(debt)
8217,あすか,藤原,1955-08-12,M,H*******7@hotmail.com,90-0536-6428,Yes,Yes,physical,Japanese,2007-10-09,Kantō,active
8218,千代,中村,1982-10-11,F,k*******3@hotmail.com,90-5842-0546,No,Yes,physical,Japanese,2019-08-23,Kantō,active
8219,稔,山崎,1993-01-23,F,Y*******0@gmail.com,90-9532-2293,No,Yes,physical,Japanese,2020-11-01,Kyūshū & Okinawa,active
8220,学,佐藤,1953-01-25,F,d*******0@gmail.com,90-7496-4438,No,Yes,physical,Japanese,2020-10-19,Kyūshū & Okinawa,active
8221,くみ子,高橋,1964-11-23,F,I*******6@hotmail.com,90-0359-7015,No,Yes,physical,Japanese,2014-03-10,Chūbu,active
8222,学,近藤,1950-04-11,F,Y*******2@hotmail.com,90-3071-2585,No,Yes,physical,Japanese,2017-03-29,Tōhoku,active
8223,知実,遠藤,1950-08-01,M,K*******9@gmail.com,90-6992-0594,Yes,Yes,physical,Japanese,2014-11-23,Kantō,active
8224,加奈,小林,1995-02-19,F,U*******2@hotmail.com,90-5807-0496,No,Yes,physical,Japanese,2015-06-04,Tōhoku,active
8225,健一,佐々木,1954-09-26,F,M*******8@hotmail.com,90-1646-3740,No,Yes,physical,Japanese,2016-07-29,Kantō,active
8226,直子,高橋,2005-10-08,F,T*******9@hotmail.com,90-5321-3433,Yes,Yes,physical,Japanese,2021-09-23,Kantō,active
8227,春香,林,1963-01-23,M,r*******9@yahoo.com,90-6764-8832,No,Yes,physical,Japanese,2009-02-05,Chūbu,active
8228,翔太,小林,2000-05-25,M,B*******0@hotmail.com,90-7211-0119,No,Yes,physical,Japanese,2015-08-20,Shikoku,inactive(churn)
8229,くみ子,田中,1999-05-09,M,z*******9@hotmail.com,90-6584-6524,No,Yes,physical,Japanese,2020-01-19,Chūgoku,active
8230,学,後藤,1942-06-24,F,i*******1@gmail.com,90-1213-1120,Yes,No,physical,Japanese,2001-01-02,Chūbu,active
8231,智也,田中,1963-10-29,F,V*******3@hotmail.com,90-8846-3920,No,Yes,physical,Japanese,2014-07-12,Chūbu,active
8232,稔,山崎,2003-01-24,M,H*******9@gmail.com,90-8027-7396,Yes,Yes,physical,Japanese,2021-08-16,Kantō,active
8233,さゆり,青木,1958-04-07,F,p*******6@hotmail.com,90-9605-5287,No,No,physical,Japanese,2003-09-27,Kantō,active
8234,加奈,鈴木,1986-11-24,M,P*******2@yahoo.com,90-7693-8572,No,Yes,physical,Japanese,2010-07-05,Kansai(Kinki),active
8235,春香,田中,1950-10-24,F,Q*******2@hotmail.com,90-4662-7227,No,No,physical,Japanese,2011-05-16,Chūbu,active
8236,翔太,高橋,1967-05-25,M,A*******6@yahoo.com,90-1044-5140,No,No,physical,Japanese,2018-01-19,Chūgoku,active
8237,太郎,鈴木,1979-10-14,M,W*******5@hotmail.com,90-4392-9618,No,No,physical,Japanese,2012-03-31,Kansai(Kinki),active
8238,洋介,吉田,1983-08-20,F,k*******4@yahoo.com,90-1276-9852,No,Yes,physical,Japanese,2019-01-30,Kansai(Kinki),active
8239,あすか,井上,1947-01-09,F,B*******8@yahoo.com,90-4300-1668,No,Yes,physical,Japanese,2006-10-13,Kansai(Kinki),active
8240,陽一,清水,1942-01-23,M,x*******7@yahoo.com,90-5311-7726,No,Yes,physical,Japanese,2011-04-11,Chūbu,active
8241,知実,森,1946-11-08,F,i*******0@hotmail.com,90-9652-9222,Yes,Yes,physical,Japanese,2012-01-15,Kantō,active
8242,学,中島,1965-03-18,F,w*******1@gmail.com,90-4750-4290,No,No,physical,Japanese,2018-02-27,Kansai(Kinki),active
8243,和也,中村,1972-05-03,F,p*******6@gmail.com,90-3048-7227,No,Yes,physical,Japanese,2016-07-13,Shikoku,active
8244,和也,山下,1982-12-12,F,o*******3@hotmail.com,90-8746-9733,No,Yes,physical,Japanese,2008-08-13,Kantō,active
8245,康弘,岡田,1962-10-22,M,m*******7@yahoo.com,90-9684-5152,No,Yes,physical,Japanese,2012-06-17,Kantō,active
8246,あすか,中村,1983-02-26,F,e*******6@gmail.com,90-1007-4961,Yes,Yes,physical,Japanese,2016-09-08,Chūbu,active
8247,裕太,小林,1970-07-07,M,x*******2@hotmail.com,90-1361-6063,No,Yes,physical,Japanese,2011-02-28,Chūbu,active
8248,結衣,橋本,1948-09-25,F,G*******0@hotmail.com,90-2827-7663,Yes,Yes,physical,Japanese,2021-03-18,Kantō,active
8249,修平,藤原,1945-07-14,M,c*******6@gmail.com,90-8246-7871,No,Yes,physical,Japanese,2007-05-20,Kansai(Kinki),active
8250,治,小林,1980-07-12,F,V*******7@gmail.com,90-0051-2788,No,Yes,physical,Japanese,2019-01-17,Chūbu,active
8251,亮介,西村,2003-03-31,M,N*******5@hotmail.com,90-4355-8707,Yes,Yes,physical,Japanese,2018-04-10,Kantō,inactive(churn)
8252,美加子,渡辺,1948-06-11,F,W*******0@yahoo.com,90-4780-1676,No,No,physical,Japanese,2020-02-20,Kansai(Kinki),active
8253,裕太,田中,1953-06-22,M,l*******8@yahoo.com,90-2249-6288,No,Yes,physical,Japanese,2019-04-13,Kansai(Kinki),active
8254,真綾,山田,1984-04-19,F,H*******4@yahoo.com,90-2467-7385,No,Yes,physical,Japanese,2021-06-11,Kansai(Kinki),active
8255,里佳,山田,1983-09-16,M,F*******3@hotmail.com,90-9985-8879,No,Yes,physical,Japanese,2019-06-02,Kantō,active
8256,美加子,藤井,1961-12-24,M,D*******4@yahoo.com,90-0619-5607,Yes,Yes,physical,Japanese,2014-07-30,Kansai(Kinki),active
8257,美加子,太田,2005-03-15,M,V*******3@hotmail.com,90-2931-9648,Yes,Yes,physical,Japanese,2021-11-11,Kyūshū & Okinawa,active
8258,浩,山口,1979-10-31,F,b*******6@yahoo.com,90-8994-2244,No,No,physical,Japanese,2014-09-10,Hokkaidō,active
8259,直樹,中村,1980-01-27,M,w*******7@hotmail.com,90-6770-4759,No,Yes,physical,Japanese,2000-02-06,Kantō,active
8260,篤司,山本,1995-01-14,M,U*******7@hotmail.com,90-2733-7107,No,Yes,physical,Japanese,2011-08-19,Kantō,active
8261,知実,長谷川,1993-04-24,F,a*******7@yahoo.com,90-7397-5291,No,No,physical,Japanese,2012-04-23,Kansai(Kinki),active
8262,花子,高橋,1943-01-18,M,P*******6@yahoo.com,90-6619-2838,No,Yes,physical,Japanese,2015-01-06,Kansai(Kinki),active
8263,千代,後藤,1956-09-01,F,l*******7@gmail.com,90-1618-6214,No,No,physical,Japanese,2021-08-19,Kantō,active
8264,健一,小林,1977-08-11,M,T*******5@hotmail.com,90-1159-5028,No,Yes,physical,Japanese,2020-03-05,Chūbu,active
8265,香織,山崎,1967-05-28,F,B*******3@gmail.com,90-0409-3245,Yes,Yes,physical,Japanese,2020-04-05,Kantō,active
8266,太一,佐藤,2005-10-18,M,I*******2@hotmail.com,90-3700-3899,No,No,physical,Japanese,2021-08-20,Kantō,active
8267,花子,鈴木,2002-09-11,F,Z*******0@yahoo.com,90-0465-7514,No,No,physical,Japanese,2021-03-29,Chūbu,active
8268,香織,中川,1972-12-03,M,w*******5@gmail.com,90-3435-4467,No,Yes,physical,Japanese,2020-01-08,Tōhoku,active
8269,直子,佐藤,1961-02-08,M,W*******4@yahoo.com,90-5273-8885,No,Yes,physical,Japanese,2020-08-05,Kansai(Kinki),active
8270,陽一,田中,1961-02-10,M,R*******5@hotmail.com,90-4593-4054,Yes,No,physical,Japanese,2003-05-15,Kansai(Kinki),active
8271,晃,山本,1962-10-03,M,m*******4@hotmail.com,90-9947-8392,No,No,physical,Japanese,2021-10-07,Tōhoku,active
8272,直樹,山口,1948-04-03,M,i*******8@gmail.com,90-5872-7674,No,Yes,business,Japanese,2017-10-08,Tōhoku,active
8273,春香,山下,2005-12-15,M,G*******0@yahoo.com,90-1188-0731,No,No,physical,Japanese,2021-10-24,Chūbu,inactive(debt)
8274,京助,小川,1959-10-14,F,v*******7@hotmail.com,90-8852-6963,No,Yes,physical,Japanese,2020-11-11,Chūgoku,active
8275,桃子,岡本,1969-05-21,F,n*******1@gmail.com,90-1583-6106,No,Yes,physical,Japanese,2011-07-12,Chūbu,active
8276,千代,坂本,1972-04-09,M,c*******8@yahoo.com,90-8764-8681,Yes,No,physical,Japanese,2013-05-10,Kansai(Kinki),active
8277,稔,山田,1954-05-27,F,P*******2@hotmail.com,90-2729-6810,No,Yes,physical,Japanese,2012-09-18,Kantō,active
8278,直子,斎藤,1978-03-28,M,f*******4@yahoo.com,90-0551-3611,No,No,physical,Japanese,2010-10-23,Kyūshū & Okinawa,active
8279,洋介,山本,1948-12-08,M,j*******1@hotmail.com,90-8269-0599,Yes,No,physical,Japanese,2016-08-23,Chūbu,active
8280,里佳,藤原,1992-09-01,F,v*******7@gmail.com,90-1474-6971,No,No,physical,Japanese,2010-07-20,Chūgoku,active
8281,浩,渡辺,2004-01-19,F,I*******9@yahoo.com,90-7688-6816,No,Yes,physical,Japanese,2019-05-25,Kansai(Kinki),active
8282,涼平,伊藤,1965-03-27,M,H*******9@yahoo.com,90-7536-8895,Yes,No,physical,Japanese,2020-03-23,Kansai(Kinki),active
8283,聡太郎,鈴木,1941-08-01,M,N*******4@hotmail.com,90-5270-5044,No,Yes,physical,Japanese,2020-04-20,Chūbu,active
8284,陽子,坂本,1995-06-05,M,y*******5@gmail.com,90-1310-9811,Yes,Yes,physical,Japanese,2011-07-23,Kyūshū & Okinawa,active
8285,春香,木村,1975-05-20,F,t*******9@gmail.com,90-9922-2184,No,Yes,physical,Japanese,2008-01-10,Chūbu,active
8286,桃子,松本,1976-07-15,F,p*******1@yahoo.com,90-6978-8464,Yes,No,physical,Japanese,2018-06-02,Kantō,active
8287,裕美子,池田,1954-07-24,F,w*******3@yahoo.com,90-0955-1656,No,Yes,physical,Japanese,2020-05-18,Kansai(Kinki),inactive(churn)
8288,千代,佐藤,1989-08-22,F,A*******8@gmail.com,90-7924-7072,Yes,Yes,physical,Japanese,2015-08-17,Chūbu,active
8289,くみ子,橋本,1967-05-25,F,f*******0@yahoo.com,90-4437-7835,Yes,No,physical,Japanese,2013-09-15,Shikoku,active
8290,洋介,中村,1941-06-22,M,F*******3@yahoo.com,90-9651-7287,No,Yes,physical,Japanese,2011-10-31,Kantō,active
8291,舞,高橋,1981-09-10,M,n*******9@hotmail.com,90-2376-6010,No,Yes,physical,Japanese,2019-09-15,Kantō,active
8292,舞,斉藤,1947-12-09,M,t*******9@hotmail.com,90-0214-3053,No,No,physical,Japanese,2015-06-21,Chūgoku,active
8293,智也,橋本,1940-03-27,F,V*******1@gmail.com,90-5117-3871,No,Yes,physical,Japanese,2021-10-07,Kantō,inactive(churn)
8294,零,岡田,1986-09-17,M,B*******7@hotmail.com,90-5748-5826,No,No,physical,Japanese,2017-08-22,Kansai(Kinki),active
8295,舞,山田,1971-03-22,F,X*******2@gmail.com,90-5408-1056,No,Yes,physical,Chinese,2002-10-15,Tōhoku,active
8296,健一,山田,1952-02-19,F,t*******9@gmail.com,90-1851-0574,No,Yes,physical,Japanese,2000-11-12,Kyūshū & Okinawa,active
8297,翼,鈴木,1941-09-18,M,E*******4@yahoo.com,90-4768-1427,Yes,Yes,physical,Japanese,2010-07-23,Hokkaidō,active
8298,充,松本,1982-03-29,F,w*******3@gmail.com,90-7123-1778,No,No,physical,Japanese,2004-08-29,Tōhoku,active
8299,千代,岡田,1996-09-01,M,B*******5@gmail.com,90-5229-4044,No,Yes,physical,Japanese,2018-09-01,Kantō,active
8300,知実,佐藤,1986-11-25,F,C*******8@hotmail.com,90-0104-1751,Yes,Yes,physical,Japanese,2020-11-21,Kyūshū & Okinawa,active
8301,香織,小林,1971-07-30,F,Y*******9@hotmail.com,90-1787-0138,Yes,No,physical,Japanese,2014-07-30,Kyūshū & Okinawa,active
8302,里佳,田中,2005-11-29,F,R*******4@gmail.com,90-5741-2969,No,Yes,physical,Japanese,2021-11-05,Kantō,active
8303,涼平,高橋,1947-02-27,M,s*******3@gmail.com,90-9335-2349,Yes,Yes,physical,Japanese,2011-08-15,Tōhoku,active
8304,さゆり,前田,1996-04-23,M,d*******4@yahoo.com,90-1818-8996,Yes,No,physical,Japanese,2017-07-26,Kantō,active
8305,充,佐藤,1958-12-27,M,U*******3@gmail.com,90-8496-5071,No,No,physical,Japanese,2013-06-27,Kansai(Kinki),active
8306,京助,藤原,1966-05-13,F,A*******3@hotmail.com,90-1158-3399,No,No,physical,Japanese,2012-02-15,Chūbu,active
8307,稔,鈴木,1985-06-13,M,t*******3@gmail.com,90-6269-4350,No,Yes,physical,Japanese,2014-04-18,Kantō,active
8308,拓真,岡田,1949-10-16,F,M*******8@hotmail.com,90-2962-4104,No,No,physical,Japanese,2020-10-11,Kansai(Kinki),active
8309,直子,鈴木,2005-02-12,M,G*******2@yahoo.com,90-3686-7285,No,Yes,physical,Japanese,2020-09-27,Kansai(Kinki),active
8310,涼平,藤田,1942-04-21,F,a*******6@yahoo.com,90-5294-0685,Yes,Yes,physical,Japanese,2001-08-18,Kantō,active
8311,直子,山口,1990-05-05,M,F*******6@hotmail.com,90-9102-2674,No,Yes,physical,Japanese,2018-10-01,Kansai(Kinki),active
8312,裕美子,渡辺,1989-12-18,M,X*******0@gmail.com,90-2370-2221,Yes,Yes,physical,Japanese,2005-02-04,Kantō,active
8313,裕美子,加藤,1971-08-19,F,s*******1@hotmail.com,90-3137-8819,No,Yes,physical,Japanese,2006-01-19,Chūgoku,active
8314,美加子,石川,1985-09-24,M,Z*******7@hotmail.com,90-9858-0235,No,No,physical,Japanese,2008-07-23,Chūgoku,active
8315,太一,橋本,1977-10-25,F,B*******4@yahoo.com,90-9686-2477,Yes,No,physical,Japanese,2020-11-26,Chūbu,active
8316,香織,福田,2002-04-01,M,P*******6@hotmail.com,90-6244-4911,No,No,physical,Japanese,2018-09-02,Hokkaidō,active
8317,健一,藤原,1985-02-06,F,w*******1@hotmail.com,90-9153-4616,No,Yes,physical,Japanese,2009-05-05,Chūbu,active
8318,舞,池田,1971-04-12,F,A*******5@yahoo.com,90-8029-6080,No,No,physical,Japanese,2013-08-31,Kantō,active
8319,裕樹,松本,1949-05-21,F,l*******9@hotmail.com,90-3394-4120,Yes,Yes,physical,Japanese,2007-03-20,Kansai(Kinki),active
8320,千代,加藤,1996-04-17,M,O*******9@yahoo.com,90-2356-0667,No,Yes,physical,Japanese,2011-08-15,Kantō,active
8321,舞,高橋,1978-08-28,F,I*******0@hotmail.com,90-0690-7188,No,Yes,physical,Japanese,2020-06-30,Kantō,active
8322,舞,山口,1949-03-17,F,k*******9@gmail.com,90-9063-5111,No,No,physical,Japanese,2013-09-17,Kantō,active
8323,浩,山口,1959-05-21,F,V*******4@hotmail.com,90-8743-8592,No,Yes,physical,Japanese,2019-12-08,Chūbu,active
8324,浩,田中,1946-03-12,F,q*******5@gmail.com,90-3399-0105,No,No,physical,Japanese,2017-07-01,Kantō,active
8325,裕太,山本,2000-12-08,F,A*******7@hotmail.com,90-1669-4016,No,No,physical,Japanese,2020-03-25,Tōhoku,active
8326,舞,清水,1968-10-08,F,E*******4@hotmail.com,90-5072-3091,Yes,Yes,physical,Japanese,2000-09-09,Kyūshū & Okinawa,active
8327,裕太,山田,1987-02-16,F,w*******9@gmail.com,90-5223-7436,No,No,physical,Japanese,2013-02-16,Chūbu,active
8328,浩,山田,1999-07-14,M,g*******5@hotmail.com,90-5384-9536,No,Yes,physical,Japanese,2017-04-11,Chūbu,active
8329,和也,中村,1986-11-27,M,z*******3@yahoo.com,90-7676-0776,No,Yes,physical,Japanese,2017-08-05,Kansai(Kinki),active
8330,真綾,高橋,1977-09-09,M,P*******4@hotmail.com,90-2698-9332,No,No,physical,Japanese,2010-10-20,Chūbu,active
8331,舞,近藤,1982-04-13,F,m*******2@gmail.com,90-8461-5253,No,Yes,physical,Japanese,2015-03-06,Chūbu,active
8332,零,小林,1965-08-31,M,r*******8@yahoo.com,90-3102-6993,Yes,No,physical,Japanese,2001-05-11,Kansai(Kinki),active
8333,七夏,斎藤,1957-05-21,F,V*******8@gmail.com,90-4386-0069,No,No,physical,Japanese,2012-02-05,Kansai(Kinki),active
8334,香織,佐藤,1961-07-13,M,b*******7@hotmail.com,90-9088-1670,No,Yes,physical,Japanese,2015-05-13,Kansai(Kinki),active
8335,美加子,青木,1974-10-21,F,j*******2@gmail.com,90-9254-8576,No,Yes,physical,Japanese,2017-04-01,Kantō,active
8336,太郎,林,1981-03-30,F,a*******7@yahoo.com,90-5092-4119,No,Yes,physical,Japanese,2021-12-05,Chūbu,active
8337,太一,山口,1972-08-29,M,x*******7@yahoo.com,90-7285-3226,No,No,physical,Japanese,2005-03-20,Kansai(Kinki),active
8338,花子,池田,1956-07-06,M,j*******1@hotmail.com,90-7912-4593,No,Yes,physical,Japanese,2018-11-22,Kantō,active
8339,聡太郎,中村,1960-10-01,M,t*******6@hotmail.com,90-7836-7658,No,No,physical,Japanese,2020-06-10,Chūbu,active
8340,洋介,山崎,1998-09-04,F,N*******4@yahoo.com,90-0488-8638,No,Yes,physical,Japanese,2019-01-23,Chūgoku,active
8341,稔,加藤,1940-11-30,M,R*******8@gmail.com,90-1702-6909,No,No,physical,Japanese,2017-10-22,Shikoku,active
8342,智也,松本,1989-04-17,F,Z*******1@hotmail.com,90-5080-2571,No,No,physical,Japanese,2020-02-29,Kantō,active
8343,七夏,渡辺,1975-01-13,F,n*******0@hotmail.com,90-2911-4077,No,Yes,physical,Japanese,2016-03-26,Kantō,active
8344,あすか,山下,1945-06-08,M,E*******2@hotmail.com,90-1127-9495,Yes,No,physical,Japanese,2015-09-24,Kantō,active
8345,陽子,斎藤,1963-07-20,M,r*******2@yahoo.com,90-9646-5067,No,Yes,physical,Japanese,2010-05-25,Kantō,active
8346,七夏,中村,1998-11-10,M,z*******3@yahoo.com,90-1170-2713,No,Yes,physical,Japanese,2021-01-17,Kansai(Kinki),active
8347,舞,太田,1940-03-04,F,a*******1@yahoo.com,90-5231-0863,No,Yes,physical,Japanese,2021-11-02,Chūbu,active
8348,舞,佐藤,2001-09-05,F,s*******3@gmail.com,90-4898-0387,Yes,No,physical,Japanese,2021-04-14,Kantō,active
8349,春香,坂本,1971-12-14,M,T*******7@gmail.com,90-1833-2548,No,No,physical,Japanese,2008-05-17,Chūbu,inactive(churn)
8350,真綾,小川,1981-02-27,F,d*******9@hotmail.com,90-9709-7667,No,Yes,physical,Chinese,2010-03-24,Kantō,active
8351,亮介,高橋,1943-04-09,M,C*******5@gmail.com,90-6363-1106,Yes,No,physical,Japanese,2010-05-13,Kantō,active
8352,陽一,佐々木,1966-02-04,M,u*******4@yahoo.com,90-7701-5899,Yes,No,physical,Japanese,2013-04-30,Kantō,active
8353,篤司,高橋,1944-04-17,F,n*******6@yahoo.com,90-5935-4326,No,No,physical,Japanese,2021-08-14,Kansai(Kinki),active
8354,浩,吉田,1969-11-03,F,c*******4@gmail.com,90-8965-4715,No,No,physical,Japanese,2005-07-31,Tōhoku,active
8355,幹,井上,1952-12-05,F,j*******1@gmail.com,90-8423-3656,Yes,No,physical,Japanese,2018-01-29,Kyūshū & Okinawa,active
8356,陽子,渡辺,1982-05-09,M,Z*******9@gmail.com,90-0530-6006,No,No,physical,Japanese,2018-09-16,Kantō,active
8357,智也,中村,1960-01-17,M,J*******7@gmail.com,90-2069-7695,No,No,physical,Japanese,2021-04-09,Kyūshū & Okinawa,active
8358,七夏,渡辺,1969-03-24,F,f*******2@gmail.com,90-6503-3703,No,Yes,physical,Japanese,2020-07-15,Kantō,active
8359,智也,斎藤,1955-03-02,F,s*******2@hotmail.com,90-1023-4972,No,No,physical,Japanese,2017-11-02,Chūbu,inactive(debt)
8360,幹,福田,1979-02-20,F,v*******9@gmail.com,90-4845-5645,No,Yes,physical,Japanese,2015-12-07,Kantō,active
8361,花子,佐藤,1968-11-28,F,g*******8@hotmail.com,90-7734-5255,No,No,physical,Japanese,2013-05-12,Chūbu,active
8362,くみ子,田中,1983-04-28,F,i*******2@gmail.com,90-4711-6261,No,Yes,physical,Japanese,2014-04-18,Chūgoku,active
8363,浩,林,1944-03-11,M,t*******7@gmail.com,90-5931-0407,No,Yes,physical,Japanese,2015-02-15,Kansai(Kinki),active
8364,加奈,池田,1967-06-07,F,K*******2@yahoo.com,90-9461-3870,No,No,physical,Japanese,2016-08-03,Kantō,active
8365,春香,山田,1969-03-31,M,n*******7@hotmail.com,90-8050-1184,No,Yes,physical,Japanese,2016-04-09,Kantō,active
8366,七夏,鈴木,1977-06-14,M,M*******2@gmail.com,90-4739-8275,No,Yes,physical,Japanese,2021-05-06,Kansai(Kinki),active
8367,修平,森,1995-10-25,F,c*******1@hotmail.com,90-1748-5225,Yes,Yes,physical,Japanese,2014-03-12,Chūgoku,active
8368,浩,池田,1963-12-15,M,n*******2@yahoo.com,90-0887-1555,Yes,No,physical,Japanese,2020-11-20,Kantō,active
8369,稔,高橋,1955-03-17,F,Z*******8@yahoo.com,90-2201-6129,No,Yes,physical,Japanese,2013-05-22,Kansai(Kinki),active
8370,陽子,中村,1941-02-15,M,u*******0@hotmail.com,90-9432-2543,Yes,Yes,physical,Japanese,2010-09-21,Chūbu,inactive(churn)
8371,明美,岡田,2000-08-07,F,g*******8@gmail.com,90-0062-6151,No,Yes,physical,Japanese,2022-01-02,Kyūshū & Okinawa,active
8372,康弘,阿部,1959-08-14,F,a*******1@gmail.com,90-4436-5844,Yes,Yes,physical,Japanese,2019-01-20,Chūbu,active
8373,幹,岡本,1974-11-27,M,q*******1@gmail.com,90-9013-9361,Yes,Yes,physical,Japanese,2001-04-14,Kantō,active
8374,里佳,清水,1985-05-15,F,p*******9@gmail.com,90-6910-0340,No,No,physical,Japanese,2009-04-27,Tōhoku,active
8375,加奈,加藤,1957-10-19,F,g*******4@hotmail.com,90-3531-7626,No,No,physical,Japanese,2020-06-23,Chūbu,active
8376,明美,田中,1949-08-17,F,X*******9@yahoo.com,90-7267-6748,No,Yes,physical,Japanese,2008-09-09,Kantō,active
8377,七夏,田中,1960-01-09,M,P*******0@gmail.com,90-9965-9201,Yes,No,physical,Japanese,2000-03-31,Kyūshū & Okinawa,active
8378,零,高橋,1973-12-31,F,M*******8@gmail.com,90-4844-1640,No,Yes,physical,Japanese,2018-11-18,Chūbu,active
8379,太郎,岡田,1941-09-16,F,N*******2@yahoo.com,90-7458-2575,No,Yes,physical,Japanese,2016-06-29,Chūgoku,active
8380,健一,鈴木,1949-05-14,M,V*******2@hotmail.com,90-9478-6275,No,Yes,physical,Japanese,2017-01-25,Kantō,active
8381,浩,後藤,1986-07-07,M,Q*******9@gmail.com,90-4007-2445,No,Yes,physical,Japanese,2015-12-07,Kansai(Kinki),active
8382,美加子,鈴木,1984-02-24,M,P*******6@gmail.com,90-2883-3204,No,Yes,physical,Japanese,2019-11-05,Kantō,active
8383,英樹,高橋,2000-07-22,M,O*******4@hotmail.com,90-7864-9155,No,No,physical,Japanese,2020-12-29,Kantō,active
8384,零,高橋,1945-09-06,M,g*******3@hotmail.com,90-6434-8852,Yes,Yes,physical,Japanese,2017-10-08,Kansai(Kinki),active
8385,稔,福田,1999-04-18,M,T*******8@hotmail.com,90-6895-5468,No,Yes,physical,Japanese,2021-12-04,Kantō,active
8386,英樹,小川,1967-06-11,M,r*******4@hotmail.com,90-2375-2043,No,No,physical,Japanese,2019-11-29,Kantō,active
8387,知実,山田,1966-07-19,F,N*******8@hotmail.com,90-4130-3743,No,Yes,physical,Japanese,2017-12-17,Kyūshū & Okinawa,active
8388,舞,山崎,1977-06-26,F,X*******8@hotmail.com,90-6605-3623,Yes,No,physical,Japanese,2012-02-02,Kantō,active
8389,翼,高橋,1960-11-07,M,O*******8@gmail.com,90-8811-8685,Yes,Yes,physical,Japanese,2017-01-31,Kansai(Kinki),active
8390,陽子,佐藤,1987-08-08,M,y*******4@yahoo.com,90-6564-0632,No,Yes,physical,Japanese,2014-10-12,Kansai(Kinki),active
8391,くみ子,加藤,2005-04-10,F,v*******7@gmail.com,90-0427-4290,No,Yes,physical,Japanese,2021-05-13,Chūbu,active
8392,学,加藤,2000-11-28,M,E*******1@hotmail.com,90-6163-0234,Yes,No,physical,Japanese,2017-09-27,Kyūshū & Okinawa,active
8393,結衣,小林,1941-01-26,F,b*******2@hotmail.com,90-2920-9779,Yes,Yes,physical,Japanese,2012-12-01,Kansai(Kinki),active
8394,篤司,村上,1978-04-18,F,z*******6@gmail.com,90-2463-4647,No,No,physical,Japanese,2002-07-14,Hokkaidō,active
8395,拓真,山本,2004-07-29,F,r*******4@yahoo.com,90-7567-5641,No,No,physical,Japanese,2019-12-25,Kantō,active
8396,修平,清水,1989-09-12,F,r*******0@hotmail.com,90-3539-9079,No,No,physical,Japanese,2018-12-15,Kansai(Kinki),active
8397,花子,佐藤,1963-10-07,M,g*******4@gmail.com,90-2239-2057,Yes,No,physical,Japanese,2020-09-02,Shikoku,active
8398,くみ子,吉田,1987-12-08,F,P*******7@yahoo.com,90-1380-4218,No,Yes,physical,Japanese,2020-03-06,Kansai(Kinki),active
8399,加奈,田中,1959-11-12,M,W*******7@gmail.com,90-6532-3879,No,No,physical,Japanese,2017-01-02,Chūbu,active
